date,stage_m,area_m2,depth_m
20210204,1089.894696,338391958.2,34.92573725
20210205,1089.836784,338019647.1,34.90625784
20210206,1089.775824,337627506.4,34.88578869
20210207,1089.7362,337372958.9,34.8724775
20210208,1089.67524,336980818.1,34.85207617
20210209,1089.626472,336667186.5,34.83574182
20210210,1089.565512,336275450.4,34.81532297
20210211,1089.501504,335863884.8,34.79393604
20210212,1089.440544,335471744,34.7736085
20210213,1089.388728,335138687.5,34.75634455
20210214,1089.349104,334883735.3,34.7431727
20210215,1089.288144,334491594.6,34.72291046
20210216,1089.239376,334178367.6,34.7066603
20210217,1089.18756,333844906.3,34.68945251
20210218,1089.123552,333433340.7,34.66823522
20210219,1089.071736,333100284.1,34.6510565
20210220,1089.007728,332688718.4,34.62989253
20210221,1088.977248,332492850.4,34.61979813
20210222,1088.919336,332120134.6,34.60071184
20210223,1088.876664,331846162.2,34.58656961
20210224,1088.815704,331447546.5,34.56616509
20210225,1088.751696,331048930.8,34.5457487
20210226,1088.690736,330650315,34.52539499
20210227,1088.641968,330336683.4,34.50940829
20210228,1088.581008,329944947.3,34.48936915
20210301,1088.523096,329572636.2,34.47039459
20210302,1088.480424,329298259.1,34.456414
20210303,1088.428608,328955085.4,34.43900164
20210304,1088.373744,328612316.3,34.42154806
20210305,1088.331072,328337939.2,34.40763603
20210306,1088.27316,327965223.4,34.38878141
20210307,1088.22744,327671421.4,34.37387841
20210308,1088.172576,327318535.2,34.35603116
20210309,1088.132952,327063987.7,34.34313266
20210310,1088.084184,326750356.1,34.32732406
20210311,1088.050656,326534658.4,34.31645544
20210312,1087.986648,326123092.8,34.29569127
20210313,1087.934832,325790036.2,34.27891993
20210314,1087.886064,325476404.5,34.26317705
20210315,1087.895208,325535084,34.26613262
20210316,1087.901304,325574338.5,34.26810084
20210317,1087.916544,325672272.6,34.27302167
20210318,1087.928736,325750781.6,34.27695431
20210319,1087.940928,325828886,34.28092764
20210320,1087.93788,325809461.1,34.27994277
20210321,1087.883016,325456574.9,34.26219476
20210322,1087.773288,324751207.2,34.22676827
20210323,1087.669656,324084689.4,34.19344495
20210324,1087.550784,323320237.5,34.15526196
20210325,1087.441056,322614869.8,34.12009352
20210326,1087.383144,322242558.7,34.10156215
20210327,1087.340472,321968181.6,34.08794503
20210328,1087.294752,321673974.9,34.07337588
20210329,1087.261224,321458681.9,34.06265955
20210330,1087.197216,321047116.3,34.04227908
20210331,1087.133208,320635145.9,34.02196618
20210401,1087.09968,320419853,34.01129605
20210402,1087.05396,320125646.2,33.99681718
20210403,1087.00824,319831844.2,33.98230725
20210404,1086.96252,319538042.2,33.96780924
20210405,1086.9168,319243835.4,33.95336621
20210406,1086.877176,318988883.3,33.94086833
20210407,1086.834504,318714506.2,33.92739958
20210408,1086.800976,318499213.2,33.91679482
20210409,1086.74916,318165751.9,33.90046992
20210410,1086.709536,317911204.5,33.8879993
20210411,1086.682104,317734761.4,33.87937134
20210412,1086.636384,317440554.6,33.86503631
20210413,1086.572376,317028989,33.84495804
20210414,1086.532752,316774441.5,33.83247593
20210415,1086.483984,316460809.8,33.8172453
20210416,1086.44436,316205857.6,33.80487874
20210417,1086.401688,315931480.5,33.79152462
20210418,1086.35292,315618253.6,33.77628655
20210419,1086.33768,315519914.9,33.77156718
20210420,1086.285864,315186858.3,33.75539973
20210421,1086.234048,314853801.7,33.73927643
20210422,1086.191376,314579424.6,33.72600375
20210423,1086.1548,314343897.4,33.71470199
20210424,1086.090792,313932736.4,33.6947745
20210425,1086.038976,313599275.1,33.67876246
20210426,1085.996304,313324898,33.66558049
20210427,1085.959728,313089775.4,33.65426267
20210428,1085.901816,312717464.3,33.63638722
20210429,1085.856096,312423257.6,33.62230382
20210430,1085.810376,312129455.6,33.60822934
20210501,1085.776848,311913757.9,33.5979358
20210502,1085.734176,311639380.8,33.58480927
20210503,1085.68236,311306324.2,33.56891407
20210504,1085.633592,310992692.6,33.55398275
20210505,1085.597016,310757570,33.54277341
20210506,1085.551296,310463363.3,33.52883024
20210507,1085.523864,310286920.2,33.52042699
20210508,1085.505576,310169561.3,33.51481688
20210509,1085.475096,309973693.2,33.50551294
20210510,1085.432424,309699316.1,33.4925011
20210511,1085.40804,309542298,33.48510319
20210512,1085.386704,309405109.4,33.47862189
20210513,1085.356224,309209241.4,33.46935181
20210514,1085.325744,309013373.4,33.46006997
20210515,1085.304408,308876184.8,33.45356646
20210516,1085.27088,308660487.2,33.44341602
20210517,1085.234304,308425364.6,33.43231758
20210518,1085.206872,308248921.5,33.42400361
20210519,1085.167248,307993969.3,33.41206313
20210520,1085.161152,307954714.8,33.41019387
20210521,1085.109336,307621658.2,33.39456078
20210522,1085.100192,307562978.7,33.39178815
20210523,1085.07276,307395843.4,33.38249701
20210524,1085.063616,307342424.9,33.37914866
20210525,1085.054472,307289006.3,33.37579915
20210526,1085.066664,307360231.1,33.38026491
20210527,1085.078856,307431051.1,33.38477254
20210528,1085.091048,307503894.6,33.3890584
20210529,1085.136768,307798101.3,33.40282842
20210530,1085.206872,308248921.5,33.42400361
20210531,1085.261736,308601403,33.44066589
20210601,1085.313552,308934864.3,33.4563555
20210602,1085.374512,309326600.3,33.47491684
20210603,1085.429376,309679486.5,33.49161857
20210604,1085.465952,309914609.1,33.50274651
20210605,1085.475096,309973693.2,33.50551294
20210606,1085.49948,310130306.7,33.51297373
20210607,1085.517768,310248070.4,33.51854153
20210608,1085.542152,310404683.8,33.52598916
20210609,1085.56044,310522447.5,33.53158682
20210610,1085.578728,310639806.4,33.53718422
20210611,1085.593968,310737740.4,33.5418574
20210612,1085.60616,310816249.5,33.54556841
20210613,1085.624448,310934013.1,33.55115125
20210614,1085.630544,310972863,33.55306815
20210615,1085.630544,310972863,33.55306815
20210616,1085.624448,310934013.1,33.55115125
20210617,1085.600064,310776995,33.54373299
20210618,1085.578728,310639806.4,33.53718422
20210619,1085.548248,310443938.4,33.52786876
20210620,1085.542152,310404683.8,33.52598916
20210621,1085.49948,310130306.7,33.51297373
20210622,1085.459856,309875759.2,33.50085656
20210623,1085.420232,309620807.1,33.48880308
20210624,1085.353176,309189411.8,33.4684265
20210625,1085.30136,308856355.2,33.45267908
20210626,1085.261736,308601403,33.44066589
20210627,1085.228208,308386110.1,33.4304935
20210628,1085.17944,308072478.4,33.41572016
20210629,1085.130672,307758846.8,33.40099686
20210630,1085.106288,307602233.3,33.39362204
20210701,1085.07276,307395843.4,33.38249701
20210702,1085.030088,307146961.5,33.36685761
20210703,1084.990464,306916290.5,33.35226836
20210704,1084.932552,306578782.4,33.33104885
20210705,1084.877688,306259485.1,33.31090312
20210706,1084.810632,305868558.5,33.28637302
20210707,1084.746624,305495842.7,33.26294673
20210708,1084.679568,305105320.7,33.23841141
20210709,1084.609464,304696992.5,33.21283947
20210710,1084.533264,304253052,33.18504276
20210711,1084.472304,303897737.6,33.16283765
20210712,1084.399152,303471603.3,33.13620204
20210713,1084.326,303045468.9,33.10957293
20210714,1084.246752,302583722.2,33.08081081
20210715,1084.167504,302122380.2,33.05199816
20210716,1084.088256,301660633.4,33.02330524
20210717,1084.009008,301198886.7,32.99460625
20210718,1083.938904,300790558.5,32.96923239
20210719,1083.8688,300382230.4,32.94391275
20210720,1083.826128,300133753.2,32.92848614
20210721,1083.74688,299680909.5,32.90049309
20210722,1083.67068,299228065.9,32.87249776
20210723,1083.600576,298828640.8,32.84779239
20210724,1083.53352,298429215.7,32.82314488
20210725,1083.478656,298109513.8,32.80343851
20210726,1083.414648,297736798,32.78045432
20210727,1083.368928,297470514.6,32.76406145
20210728,1083.332352,297257245.1,32.75096936
20210729,1083.307968,297115200.3,32.74225751
20210730,1083.262248,296848916.9,32.72587916
20210731,1083.222624,296618245.9,32.71169881
20210801,1083.19824,296476201.1,32.70299097
20210802,1083.143376,296156499.1,32.68339978
20210803,1083.097656,295890215.8,32.66704046
20210804,1083.054984,295641333.9,32.65185901
20210805,1083.009264,295375050.5,32.63556799
20210806,1082.960496,295090960.9,32.61820627
20210807,1082.899536,294736051.3,32.59646606
20210808,1082.856864,294487574.1,32.58128823
20210809,1082.795904,294132259.8,32.55962949
20210810,1082.74104,293812557.8,32.54018782
20210811,1082.673984,293422035.8,32.51640405
20210812,1082.600832,292995901.5,32.49048607
20210813,1082.536824,292623185.7,32.46779758
20210814,1082.46672,292214857.5,32.4430113
20210815,1082.411856,291895155.6,32.42365225
20210816,1082.332608,291433408.8,32.39570796
20210817,1082.250312,290953855.9,32.36677304
20210818,1082.210688,290723184.9,32.35278392
20210819,1082.292984,291202737.8,32.3817648
20210820,1082.308224,291291364.1,32.38715684
20210821,1082.28384,291149319.3,32.378555
20210822,1082.2686,291060693,32.37315771
20210823,1082.225928,290811811.1,32.35819369
20210824,1082.17716,290527721.6,32.3410098
20210825,1082.119248,290190618.1,32.32064365
20210826,1082.05524,289817497.6,32.29820063
20210827,1081.991232,289444781.8,32.27573985
20210828,1081.930272,289089467.5,32.25443712
20210829,1081.875408,288770170.3,32.23521261
20210830,1081.793112,288290617.4,32.20647078
20210831,1081.723008,287882289.2,32.18196912
20210901,1081.768728,288148572.6,32.19794714
20210902,1081.783968,288237603.5,32.20323644
20210903,1081.817496,288432662.2,32.21498602
20210904,1081.79616,288308423.6,32.20751929
20210905,1081.783968,288237603.5,32.20323644
20210906,1081.747392,288024334,32.19050852
20210907,1081.710816,287811064.5,32.17776174
20210908,1081.671192,287580393.4,32.16393994
20210909,1081.625472,287314110,32.14798467
20210910,1081.5828,287065632.8,32.13314341
20210911,1081.546224,286852363.3,32.12044038
20210912,1081.5066,286621692.3,32.10665533
20210913,1081.451736,286301990.4,32.08757649
20210914,1081.402968,286017900.8,32.07067225
20210915,1081.3542,285733811.2,32.05377758
20210916,1081.305432,285449721.6,32.03689248
20210917,1081.253616,285147825.9,32.01894522
20210918,1081.204848,284858070.7,32.00171782
20210919,1081.153032,284567910.9,31.98454416
20210920,1081.104264,284277751,31.96737884
20210921,1081.0494,283958453.7,31.948418
20210922,1081.00368,283692170.3,31.93266544
20210923,1080.954912,283407676.1,31.91593106
20210924,1080.906144,283123991.2,31.89911543
20210925,1080.857376,282848400,31.88292369
20210926,1080.814704,282586568.2,31.86750583
20210927,1080.768984,282324736.4,31.85205938
20210928,1080.723264,282058453,31.836387
20210929,1080.677544,281792169.6,31.82072878
20210930,1080.625728,281490273.8,31.80301759
20211001,1080.604392,281366035.2,31.79571079
20211002,1080.616584,281436855.3,31.79989397
20211003,1080.616584,281436855.3,31.79989397
20211004,1080.60744,281383841.4,31.79676727
20211005,1080.62268,281472467.6,31.80200573
20211006,1080.610488,281401647.6,31.79777978
20211007,1080.5922,281294810.5,31.79157125
20211008,1080.573912,281188378.1,31.78531225
20211009,1080.564768,281135364.2,31.78218003
20211010,1080.552576,281064139.5,31.77803366
20211011,1080.555624,281081945.6,31.77904851
20211012,1080.516,280851274.6,31.7655343
20211013,1080.491616,280708825.2,31.75726654
20211014,1080.48552,280673617.5,31.75514152
20211015,1080.467232,280566780.4,31.74894461
20211016,1080.45504,280495960.3,31.74477956
20211017,1080.445896,280442541.8,31.74167776
20211018,1080.430656,280353915.5,31.73644498
20211019,1080.415416,280265289.3,31.7312529
20211020,1080.39408,280140646,31.72406024
20211021,1080.37884,280052019.8,31.71881625
20211022,1080.354456,279909975,31.7105434
20211023,1080.342264,279839154.9,31.70635886
20211024,1080.336168,279803542.6,31.70431077
20211025,1080.336168,279803542.6,31.70431077
20211026,1080.320928,279714916.3,31.69909829
20211027,1080.31788,279697110.2,31.6980734
20211028,1080.305688,279625885.4,31.6939725
20211029,1080.296544,279572871.6,31.69080546
20211030,1080.293496,279555065.4,31.68977951
20211031,1080.2874,279519453,31.68772722
20211101,1080.275208,279448228.3,31.68362108
20211102,1080.269112,279413020.6,31.68152133
20211103,1080.247776,279288377.3,31.6743287
20211104,1080.223392,279146332.5,31.66605477
20211105,1080.205104,279039900.1,31.65983232
20211106,1080.183768,278915661.5,31.65257444
20211107,1080.16548,278809229.1,31.64638594
20211108,1080.141096,278667184.3,31.63812781
20211109,1080.11976,278542945.7,31.63089482
20211110,1080.098424,278418707.1,31.62365538
20211111,1080.07404,278276662.3,31.61541838
20211112,1080.046608,278116811.3,31.60613636
20211113,1080.025272,277992572.7,31.59891913
20211114,1080.010032,277903541.8,31.59381824
20211115,1079.973456,277690677,31.58143517
20211116,1079.973456,277690677,31.58143517
20211117,1079.927736,277424393.6,31.56604156
20211118,1079.894208,277228930.2,31.55474968
20211119,1079.857632,277015660.7,31.54244157
20211120,1079.842392,276927034.5,31.53730299
20211121,1079.811912,276749377.3,31.52706204
20211122,1079.78448,276589931,31.51776538
20211123,1079.744856,276358855.3,31.50448441
20211124,1079.72352,276234616.7,31.49730949
20211125,1079.699136,276092572,31.48912103
20211126,1079.665608,275897108.6,31.47789898
20211127,1079.635128,275719856.1,31.46766953
20211128,1079.613792,275595212.9,31.46055233
20211129,1079.583312,275417960.4,31.4503005
20211130,1079.552832,275240303.2,31.44012651
20211201,1079.528448,275098258.5,31.4319686
20211202,1079.461392,274707736.5,31.4095242
20211203,1079.409576,274405840.7,31.39225189
20211204,1079.366904,274157363.5,31.37800655
20211205,1079.330328,273944094,31.36582808
20211206,1079.290704,273713423,31.35264969
20211207,1079.241936,273429333.4,31.33641407
20211208,1079.19012,273127437.6,31.31920592
20211209,1079.165736,272985392.8,31.31110269
20211210,1079.11392,272683497.1,31.29392897
20211211,1079.071248,272435019.9,31.27977554
20211212,1079.03772,272239556.5,31.2687055
20211213,1078.995048,271991079.3,31.25459663
20211214,1078.93104,271660450.9,31.22856876
20211215,1078.897512,271488459.3,31.2148222
20211216,1078.848744,271238363.4,31.19480829
20211217,1078.80912,271034806.3,31.17859751
20211218,1078.760352,270784710.4,31.15860771
20211219,1078.723776,270596936.1,31.14362581
20211220,1078.67196,270331057.4,31.12242252
20211221,1078.611,270018235.1,31.09749394
20211222,1078.559184,269752356.4,31.07629116
20211223,1078.495176,269423751.4,31.05014439
20211224,1078.440312,269142089.9,31.02778027
20211225,1078.406784,268970098.4,31.01405176
20211226,1078.379352,268829267.6,31.00286072
20211227,1078.345824,268657276.1,30.9891921
20211228,1078.3062,268454123.7,30.97299044
20211229,1078.263528,268235188.6,30.95559667
20211230,1078.217808,268000470.7,30.9369588
20211231,1078.178184,267796913.6,30.92081662
